1.5717e-05	-3.24602e-05	4.61597e-05	0.788001	38.0009
4.93806e-05	-2.12629e-05	5.25673e-05	0.699105	45.6448
4.25245e-06	-2.40015e-05	7.65334e-05	0.95284	17.6663
2.30838e-05	-3.65661e-05	8.28766e-05	0.886572	27.5543
3.88256e-05	-1.72204e-07	0.000132552	0.959678	16.3259
6.23859e-05	-4.69379e-05	0.000139678	0.8729	29.2025
8.21094e-05	-5.60615e-05	0.000121452	0.773792	39.3043
5.99742e-05	5.26828e-05	0.000138244	0.865993	30.0037
9.28983e-05	-3.4572e-05	0.000156484	0.84478	32.3516
5.37416e-05	6.95314e-05	0.000156135	0.871448	29.3726
3.91551e-05	1.84274e-05	0.000148655	0.960144	16.2307
0.000138742	5.74502e-05	0.000147056	0.699669	45.5995
9.13565e-05	-1.20145e-05	0.000139105	0.833689	33.5205
-1.57036e-06	1.15183e-05	0.000173272	0.997757	3.83824
5.03547e-05	-7.30507e-05	8.95477e-05	0.710365	44.7354
2.54568e-05	-2.25536e-05	8.51274e-05	0.928629	21.7779
8.38353e-06	-5.86929e-05	9.71181e-05	0.853522	31.4032
2.09236e-05	-1.67921e-05	0.000102389	0.967344	14.6828
-3.80316e-05	-7.55921e-05	7.05035e-05	0.640113	50.1997
6.49557e-05	-8.85242e-05	0.000122034	0.74339	41.979
5.18879e-05	-6.85362e-05	6.79982e-05	0.620392	51.6553
6.78483e-05	-4.88432e-05	5.19183e-05	0.527571	58.1585
0.000132242	-6.75536e-05	0.000115599	0.614273	52.1009
4.7414e-05	-9.36923e-05	1.45249e-05	0.137019	82.1246
-2.4262e-06	-1.75514e-05	4.04755e-05	0.916072	23.6416
5.00575e-05	7.78219e-06	4.77629e-05	0.686005	46.6853
3.83522e-06	-5.35851e-05	4.12191e-05	0.608731	52.5022
-2.78024e-05	-0.000114707	3.07763e-05	0.252317	75.3853
6.1558e-05	1.91502e-05	-6.8923e-05	-0.730316	136.913
5.73369e-05	2.69259e-05	-3.72772e-06	-0.0587467	93.3679
7.51007e-05	-6.87282e-05	8.12528e-05	0.62381	51.4051
-3.15675e-05	-1.07909e-05	1.28197e-05	0.358701	68.9795
5.31582e-05	-1.93894e-05	7.98985e-05	0.816076	35.3061
7.94634e-05	6.81268e-05	3.04709e-06	0.0290993	88.3325
4.57392e-05	-4.19714e-05	5.81989e-05	0.683946	46.8472
5.46582e-06	-4.00561e-05	6.89976e-05	0.862805	30.367
9.41177e-05	-0.000110067	-7.1839e-06	-0.0495446	92.8399
6.28952e-05	-4.50045e-05	-1.17596e-05	-0.150326	98.6458
9.43231e-05	1.94307e-06	6.62126e-05	0.574466	54.9378
